Order ID,Order Date,Product,Category,Sub-Category,Region,State,City,Customer Segment,Sales,Quantity,Discount,Profit
ORD-00676,2023-06-13,Wireless Mouse,Technology,Accessories,West,Washington,Seattle,Corporate,87.16,2,0.1,21.91
ORD-00677,2023-01-15,Copy Paper Box,Office Supplies,Paper,East,New York,Buffalo,Corporate,568.28,10,0.1,84.09
ORD-00678,2025-05-29,Inkjet Printer,Technology,Printers,South,Florida,Orlando,Corporate,395.86,2,0,30.29
ORD-00679,2025-07-24,Archive Box,Office Supplies,Binders,South,Florida,Miami,Corporate,72.45,5,0,17.67
ORD-00680,2025-08-31,Laser Printer,Technology,Printers,East,Pennsylvania,Pittsburgh,Consumer,931.79,2,0,120.09
ORD-00681,2025-09-19,Laser Printer,Technology,Printers,West,Washington,Seattle,Corporate,1006.89,2,0,138.12
ORD-00682,2025-10-30,Work Desk,Furniture,Tables,West,Oregon,Eugene,Consumer,647.0,2,0,112.42
ORD-00683,2023-07-03,File Cabinet,Furniture,Storage,East,Massachusetts,Cambridge,Corporate,213.63,1,0,38.03
ORD-00684,2023-10-06,Whiteboard Kit,Office Supplies,Art,West,Oregon,Eugene,Home Office,338.68,6,0.1,45.3
ORD-00685,2025-02-20,Desk Organizer,Office Supplies,Art,South,Florida,Orlando,Consumer,28.01,1,0,7.8
ORD-00686,2023-08-26,Wireless Desk Phone,Technology,Phones,South,North Carolina,Charlotte,Consumer,395.67,3,0,87.1
ORD-00687,2023-09-16,Receipt Printer,Technology,Printers,East,Massachusetts,Boston,Corporate,783.82,2,0,127.36
ORD-00688,2025-07-22,Work Desk,Furniture,Tables,Central,Colorado,Denver,Corporate,385.61,2,0.25,-12.05
ORD-00689,2025-09-06,Premium Notebook,Office Supplies,Paper,West,Washington,Seattle,Home Office,28.42,2,0.15,5.86
ORD-00690,2023-04-18,Premium Notebook,Office Supplies,Paper,Central,Illinois,Chicago,Home Office,50.08,3,0,16.49
ORD-00691,2025-03-11,Bookshelf,Furniture,Storage,West,California,San Diego,Home Office,475.68,2,0,96.24
ORD-00692,2024-09-14,Conference Phone,Technology,Phones,East,Pennsylvania,Pittsburgh,Consumer,400.08,1,0,60.25
ORD-00693,2023-07-28,Premium Notebook,Office Supplies,Paper,South,Georgia,Atlanta,Home Office,9.94,1,0.25,2.0
ORD-00694,2024-11-24,Conference Phone,Technology,Phones,Central,Texas,Houston,Consumer,751.77,2,0,149.18
ORD-00695,2023-07-03,Desk Organizer,Office Supplies,Art,West,Oregon,Eugene,Consumer,32.75,1,0,8.62
ORD-00696,2023-02-17,Inkjet Printer,Technology,Printers,West,Oregon,Portland,Corporate,254.42,1,0.05,18.06
ORD-00697,2023-07-23,Receipt Printer,Technology,Printers,East,Pennsylvania,Philadelphia,Consumer,1299.52,5,0.1,164.85
ORD-00698,2023-09-12,Sticky Notes Pack,Office Supplies,Paper,South,Florida,Tampa,Corporate,9.78,1,0,3.49
ORD-00699,2023-11-27,Work Desk,Furniture,Tables,East,New York,Buffalo,Consumer,979.1,3,0,175.79
ORD-00700,2025-11-29,Archive Box,Office Supplies,Binders,West,California,San Diego,Corporate,34.35,2,0.2,3.25
ORD-00701,2023-07-22,Copy Paper Box,Office Supplies,Paper,East,New York,Buffalo,Home Office,40.36,1,0,8.8
ORD-00702,2025-05-14,Conference Table,Furniture,Tables,West,California,San Francisco,Consumer,6436.99,8,0.1,531.15
ORD-00703,2024-07-05,Whiteboard Kit,Office Supplies,Art,East,Massachusetts,Boston,Consumer,44.61,1,0.25,3.98
ORD-00704,2023-06-08,File Cabinet,Furniture,Storage,Central,Illinois,Chicago,Consumer,134.91,1,0.2,13.51
ORD-00705,2024-07-14,Work Desk,Furniture,Tables,West,California,Los Angeles,Consumer,1225.41,4,0,238.2
ORD-00706,2024-07-31,Laser Printer,Technology,Printers,South,Florida,Orlando,Home Office,671.17,2,0,90.31
ORD-00707,2025-04-04,Wireless Desk Phone,Technology,Phones,East,Pennsylvania,Philadelphia,Corporate,181.97,1,0.05,30.15
ORD-00708,2025-01-28,Sticky Notes Pack,Office Supplies,Paper,Central,Colorado,Boulder,Consumer,79.36,10,0.1,22.36
ORD-00709,2024-04-13,Wireless Desk Phone,Technology,Phones,West,Washington,Seattle,Corporate,193.57,1,0,33.97
ORD-00710,2024-08-08,Wireless Mouse,Technology,Accessories,South,Georgia,Atlanta,Consumer,59.19,2,0.25,4.68
ORD-00711,2024-01-25,Marker Set,Office Supplies,Art,Central,Colorado,Boulder,Consumer,54.59,4,0.2,6.76
ORD-00712,2023-03-28,Conference Phone,Technology,Phones,South,North Carolina,Charlotte,Consumer,643.03,2,0,117.17
ORD-00713,2023-12-16,Wireless Desk Phone,Technology,Phones,South,Florida,Tampa,Home Office,640.62,5,0,109.0
ORD-00714,2025-03-17,Coffee Table,Furniture,Tables,West,California,San Francisco,Home Office,618.0,5,0,98.5
ORD-00715,2023-08-08,File Cabinet,Furniture,Storage,West,California,Los Angeles,Consumer,197.8,1,0.05,38.3
ORD-00716,2023-01-15,Bookshelf,Furniture,Storage,East,Massachusetts,Cambridge,Consumer,502.24,2,0,89.65
ORD-00717,2025-06-18,Coffee Table,Furniture,Tables,West,Washington,Seattle,Consumer,309.85,2,0,44.02
ORD-00718,2024-02-12,Desk Organizer,Office Supplies,Art,East,Massachusetts,Cambridge,Corporate,161.45,4,0,42.4
ORD-00719,2025-03-07,Ergo Office Chair,Furniture,Chairs,East,Massachusetts,Boston,Corporate,224.77,1,0.1,36.84
ORD-00720,2025-06-08,Keyboard Combo,Technology,Accessories,East,Massachusetts,Boston,Corporate,313.28,4,0,80.55
ORD-00721,2024-05-21,Ring Binder Set,Office Supplies,Binders,West,California,San Diego,Corporate,113.07,3,0,29.36
ORD-00722,2023-09-04,Visitor Chair,Furniture,Chairs,South,Florida,Orlando,Consumer,73.29,1,0.15,5.97
ORD-00723,2024-04-18,Conference Table,Furniture,Tables,East,Massachusetts,Boston,Consumer,754.38,1,0,113.75
ORD-00724,2023-04-08,Ergo Office Chair,Furniture,Chairs,Central,Illinois,Chicago,Consumer,354.54,2,0.05,74.24
ORD-00725,2024-11-15,Conference Phone,Technology,Phones,East,Pennsylvania,Philadelphia,Consumer,1774.12,4,0,308.97
ORD-00726,2024-07-19,Work Desk,Furniture,Tables,South,Florida,Tampa,Corporate,290.56,1,0.05,38.29
ORD-00727,2025-07-01,Sticky Notes Pack,Office Supplies,Paper,Central,Illinois,Springfield,Home Office,5.97,1,0.1,1.75
ORD-00728,2024-06-01,Desk Organizer,Office Supplies,Art,South,Georgia,Atlanta,Home Office,25.27,1,0,5.85
ORD-00729,2024-07-15,Premium Notebook,Office Supplies,Paper,East,Pennsylvania,Philadelphia,Corporate,84.64,4,0.1,21.51
ORD-00730,2023-06-03,Bookshelf,Furniture,Storage,West,Washington,Spokane,Corporate,306.45,1,0,46.14
ORD-00731,2025-11-16,Receipt Printer,Technology,Printers,West,Washington,Seattle,Consumer,310.05,1,0,46.19
ORD-00732,2023-10-31,Ring Binder Set,Office Supplies,Binders,West,California,San Diego,Home Office,238.26,10,0,69.36
ORD-00733,2025-01-25,Receipt Printer,Technology,Printers,East,New York,Buffalo,Home Office,382.25,2,0.25,5.57
ORD-00734,2024-07-26,Executive Chair,Furniture,Chairs,Central,Colorado,Denver,Corporate,829.6,3,0.2,49.1
ORD-00735,2024-02-27,Premium Notebook,Office Supplies,Paper,East,Pennsylvania,Pittsburgh,Consumer,17.2,1,0.1,3.35
ORD-00736,2024-01-07,Business Smartphone,Technology,Phones,West,Oregon,Portland,Corporate,678.32,1,0,101.41
ORD-00737,2023-05-23,Work Desk,Furniture,Tables,West,Oregon,Eugene,Consumer,824.37,3,0.1,86.91
ORD-00738,2023-02-12,Executive Chair,Furniture,Chairs,South,Florida,Miami,Corporate,291.69,1,0.2,2.11
ORD-00739,2023-08-06,USB-C Hub,Technology,Accessories,East,New York,Buffalo,Corporate,486.88,6,0.15,60.67
ORD-00740,2024-07-01,Copy Paper Box,Office Supplies,Paper,South,Florida,Tampa,Consumer,60.41,2,0.15,3.89
ORD-00741,2025-05-24,USB-C Hub,Technology,Accessories,West,Oregon,Eugene,Corporate,342.68,4,0.2,15.53
ORD-00742,2024-07-31,Inkjet Printer,Technology,Printers,East,New York,New York City,Corporate,236.1,1,0.05,9.13
ORD-00743,2024-09-09,Presentation Folder,Office Supplies,Binders,South,Georgia,Savannah,Corporate,86.48,6,0.15,17.56
ORD-00744,2023-11-01,Premium Notebook,Office Supplies,Paper,East,Massachusetts,Cambridge,Corporate,28.27,1,0,8.51
ORD-00745,2023-09-19,Conference Table,Furniture,Tables,West,Washington,Spokane,Corporate,1671.54,2,0.1,142.79
ORD-00746,2024-05-18,Inkjet Printer,Technology,Printers,West,Washington,Seattle,Consumer,646.96,3,0,76.75
ORD-00747,2023-06-28,Ergo Office Chair,Furniture,Chairs,South,Florida,Orlando,Corporate,1191.62,8,0.2,151.6
ORD-00748,2023-10-13,Conference Phone,Technology,Phones,South,Georgia,Atlanta,Consumer,282.68,1,0.1,21.62
ORD-00749,2023-02-23,Presentation Folder,Office Supplies,Binders,East,New York,New York City,Consumer,41.78,3,0,12.78
ORD-00750,2023-01-26,Wireless Mouse,Technology,Accessories,Central,Illinois,Chicago,Corporate,177.17,4,0,55.06
ORD-00751,2023-01-28,Business Smartphone,Technology,Phones,South,Florida,Tampa,Corporate,1299.38,2,0,216.92
ORD-00752,2024-06-12,Desk Organizer,Office Supplies,Art,Central,Illinois,Chicago,Consumer,30.81,1,0,7.89
ORD-00753,2023-04-25,Executive Chair,Furniture,Chairs,South,North Carolina,Charlotte,Corporate,774.33,2,0,147.67
ORD-00754,2025-01-30,Premium Notebook,Office Supplies,Paper,East,New York,Buffalo,Corporate,113.72,5,0,32.33
ORD-00755,2023-01-23,Ring Binder Set,Office Supplies,Binders,West,Oregon,Portland,Consumer,23.4,1,0.05,5.48
ORD-00756,2023-04-09,Wireless Mouse,Technology,Accessories,South,Georgia,Savannah,Corporate,87.74,2,0,26.66
ORD-00757,2024-11-09,Receipt Printer,Technology,Printers,East,New York,New York City,Corporate,800.88,2,0.05,85.33
ORD-00758,2025-08-06,File Cabinet,Furniture,Storage,South,Florida,Miami,Corporate,448.56,3,0.1,49.35
ORD-00759,2025-12-07,Presentation Folder,Office Supplies,Binders,Central,Illinois,Springfield,Consumer,83.48,5,0,26.31
ORD-00760,2024-03-03,Marker Set,Office Supplies,Art,South,North Carolina,Raleigh,Consumer,13.45,1,0.1,3.12
ORD-00761,2023-06-28,Keyboard Combo,Technology,Accessories,East,Massachusetts,Boston,Consumer,180.78,3,0,48.8
ORD-00762,2025-08-27,Archive Box,Office Supplies,Binders,South,Florida,Tampa,Corporate,26.79,2,0,7.08
ORD-00763,2025-06-21,Inkjet Printer,Technology,Printers,West,Oregon,Eugene,Corporate,229.92,1,0.15,-1.81
ORD-00764,2024-05-16,Marker Set,Office Supplies,Art,East,New York,Buffalo,Consumer,41.53,3,0.15,7.41
ORD-00765,2024-12-15,Receipt Printer,Technology,Printers,South,Georgia,Atlanta,Consumer,958.43,4,0.2,-27.31
ORD-00766,2024-11-04,Coffee Table,Furniture,Tables,West,Oregon,Eugene,Consumer,371.71,2,0.05,45.89
ORD-00767,2023-03-06,Ring Binder Set,Office Supplies,Binders,South,Georgia,Savannah,Home Office,17.67,1,0,4.9
ORD-00768,2024-05-31,Copy Paper Box,Office Supplies,Paper,East,Massachusetts,Boston,Consumer,158.38,4,0.15,14.92
ORD-00769,2023-04-21,Conference Table,Furniture,Tables,South,Georgia,Atlanta,Consumer,5141.77,8,0.05,769.14
ORD-00770,2025-06-13,Receipt Printer,Technology,Printers,West,California,San Diego,Corporate,1167.69,3,0,176.37
ORD-00771,2024-10-10,Work Desk,Furniture,Tables,West,Washington,Seattle,Corporate,1202.56,3,0,266.15
ORD-00772,2023-09-15,Whiteboard Kit,Office Supplies,Art,East,New York,New York City,Consumer,175.65,3,0,44.25
ORD-00773,2023-01-30,Wireless Mouse,Technology,Accessories,West,Washington,Seattle,Corporate,159.13,3,0,46.98
ORD-00774,2025-12-07,Ring Binder Set,Office Supplies,Binders,South,Georgia,Savannah,Consumer,73.01,3,0,21.38
ORD-00775,2025-06-14,Whiteboard Kit,Office Supplies,Art,South,Florida,Miami,Corporate,58.48,1,0.1,8.82
ORD-00776,2023-07-24,Whiteboard Kit,Office Supplies,Art,South,North Carolina,Raleigh,Home Office,40.51,1,0.1,7.54
ORD-00777,2023-09-12,Keyboard Combo,Technology,Accessories,South,North Carolina,Raleigh,Consumer,109.45,2,0,28.15
ORD-00778,2025-04-29,Premium Notebook,Office Supplies,Paper,East,New York,New York City,Corporate,128.64,5,0.05,33.09
ORD-00779,2025-05-30,Work Desk,Furniture,Tables,Central,Illinois,Chicago,Corporate,892.31,3,0,152.84
ORD-00780,2024-10-13,Wireless Mouse,Technology,Accessories,East,New York,New York City,Corporate,197.68,4,0.15,39.11
ORD-00781,2024-10-22,Ergo Office Chair,Furniture,Chairs,West,Oregon,Portland,Consumer,675.53,4,0.2,79.48
ORD-00782,2023-09-25,Whiteboard Kit,Office Supplies,Art,Central,Texas,Houston,Corporate,71.84,1,0,17.42
ORD-00783,2025-02-13,Marker Set,Office Supplies,Art,West,California,San Diego,Consumer,142.49,10,0.15,19.93
ORD-00784,2023-10-18,Business Smartphone,Technology,Phones,East,Massachusetts,Boston,Consumer,1112.71,2,0,127.92
ORD-00785,2025-05-09,USB-C Hub,Technology,Accessories,South,Florida,Miami,Consumer,393.74,6,0.1,54.5
ORD-00786,2024-12-03,Archive Box,Office Supplies,Binders,Central,Texas,Houston,Corporate,16.23,1,0,4.12
ORD-00787,2023-11-09,Work Desk,Furniture,Tables,South,Florida,Orlando,Consumer,200.11,1,0.1,21.41
ORD-00788,2023-07-08,Receipt Printer,Technology,Printers,West,Oregon,Eugene,Consumer,1817.97,8,0.2,107.56
ORD-00789,2024-07-29,Sticky Notes Pack,Office Supplies,Paper,Central,Colorado,Boulder,Consumer,7.79,1,0.1,2.23
ORD-00790,2024-07-10,Marker Set,Office Supplies,Art,Central,Illinois,Chicago,Corporate,31.97,2,0.05,7.72
ORD-00791,2025-11-13,Conference Table,Furniture,Tables,Central,Colorado,Boulder,Consumer,610.51,1,0.15,31.92
ORD-00792,2024-03-16,Ring Binder Set,Office Supplies,Binders,Central,Texas,Houston,Consumer,24.44,1,0,7.54
ORD-00793,2023-05-16,Laser Printer,Technology,Printers,West,California,San Diego,Consumer,1281.8,3,0.15,91.05
ORD-00794,2025-05-13,Presentation Folder,Office Supplies,Binders,South,Florida,Miami,Consumer,24.65,2,0,7.87
ORD-00795,2024-10-31,Conference Phone,Technology,Phones,East,New York,New York City,Home Office,586.27,2,0.15,43.05
ORD-00796,2023-03-22,Business Smartphone,Technology,Phones,West,Washington,Spokane,Consumer,2601.53,4,0,389.71
ORD-00797,2025-03-16,Keyboard Combo,Technology,Accessories,South,Florida,Orlando,Home Office,57.23,1,0,17.43
ORD-00798,2025-06-11,Ergo Office Chair,Furniture,Chairs,Central,Illinois,Chicago,Home Office,839.88,5,0,228.08
ORD-00799,2023-06-03,Storage Rack,Furniture,Storage,Central,Illinois,Springfield,Corporate,731.86,6,0.05,70.06
ORD-00800,2025-04-26,Marker Set,Office Supplies,Art,West,California,San Diego,Consumer,42.36,2,0,11.69
ORD-00801,2024-08-29,Archive Box,Office Supplies,Binders,South,Florida,Tampa,Corporate,54.61,5,0.1,8.68
ORD-00802,2024-03-18,Wireless Mouse,Technology,Accessories,West,Washington,Seattle,Corporate,205.86,4,0.05,53.45
ORD-00803,2023-11-12,Copy Paper Box,Office Supplies,Paper,East,Massachusetts,Cambridge,Home Office,223.88,5,0.05,41.82
ORD-00804,2023-12-03,Whiteboard Kit,Office Supplies,Art,East,Massachusetts,Boston,Corporate,63.18,1,0.15,9.4
ORD-00805,2025-07-16,Conference Phone,Technology,Phones,East,Massachusetts,Boston,Consumer,624.34,2,0.05,77.05
ORD-00806,2025-02-22,Ring Binder Set,Office Supplies,Binders,West,Washington,Seattle,Corporate,96.1,3,0.05,24.11
ORD-00807,2023-08-16,Ergo Office Chair,Furniture,Chairs,West,California,Los Angeles,Corporate,237.36,1,0.15,30.56
ORD-00808,2024-03-26,Desk Organizer,Office Supplies,Art,West,California,Los Angeles,Consumer,69.73,2,0.05,16.27
ORD-00809,2025-09-03,Marker Set,Office Supplies,Art,East,Pennsylvania,Philadelphia,Consumer,39.72,2,0,11.83
ORD-00810,2023-02-12,Work Desk,Furniture,Tables,East,New York,Buffalo,Home Office,603.09,3,0.05,110.69
ORD-00811,2024-08-18,Whiteboard Kit,Office Supplies,Art,East,New York,New York City,Consumer,241.73,4,0,54.5
ORD-00812,2025-09-23,Work Desk,Furniture,Tables,South,Georgia,Savannah,Home Office,731.23,4,0.15,35.89
ORD-00813,2025-11-29,Copy Paper Box,Office Supplies,Paper,South,Florida,Tampa,Home Office,76.16,2,0,17.36
ORD-00814,2024-02-27,Premium Notebook,Office Supplies,Paper,Central,Illinois,Springfield,Home Office,84.33,5,0,25.43
ORD-00815,2025-05-04,Presentation Folder,Office Supplies,Binders,East,Pennsylvania,Pittsburgh,Home Office,12.16,1,0.1,2.75
ORD-00816,2023-08-14,Archive Box,Office Supplies,Binders,East,Pennsylvania,Philadelphia,Corporate,27.8,2,0.05,5.2
ORD-00817,2024-08-26,Ergo Office Chair,Furniture,Chairs,West,Oregon,Portland,Consumer,453.1,2,0,102.56
ORD-00818,2024-12-18,Whiteboard Kit,Office Supplies,Art,South,North Carolina,Charlotte,Home Office,207.79,4,0,51.88
ORD-00819,2024-08-18,Conference Table,Furniture,Tables,East,Pennsylvania,Pittsburgh,Consumer,5599.96,8,0,841.1
ORD-00820,2025-06-11,Archive Box,Office Supplies,Binders,East,New York,Buffalo,Consumer,35.15,3,0,9.17
ORD-00821,2024-01-11,Wireless Mouse,Technology,Accessories,East,Massachusetts,Cambridge,Corporate,147.08,3,0,47.43
ORD-00822,2025-08-02,File Cabinet,Furniture,Storage,South,Georgia,Atlanta,Corporate,510.7,3,0,91.04
ORD-00823,2024-08-23,Work Desk,Furniture,Tables,West,California,San Francisco,Corporate,1431.83,5,0.05,265.39
ORD-00824,2023-08-08,Wireless Desk Phone,Technology,Phones,West,Oregon,Eugene,Home Office,139.37,1,0.05,24.22
ORD-00825,2025-11-23,Bookshelf,Furniture,Storage,East,Pennsylvania,Philadelphia,Consumer,329.99,2,0.25,2.87
ORD-00826,2023-08-23,Executive Chair,Furniture,Chairs,South,North Carolina,Charlotte,Consumer,291.37,1,0,69.98
ORD-00827,2024-09-06,Business Smartphone,Technology,Phones,South,North Carolina,Raleigh,Home Office,1104.53,3,0.15,47.4
ORD-00828,2024-01-14,Storage Rack,Furniture,Storage,East,Pennsylvania,Philadelphia,Consumer,267.93,2,0.1,23.76
ORD-00829,2025-03-12,Wireless Desk Phone,Technology,Phones,West,Washington,Seattle,Consumer,293.77,2,0.05,52.4
ORD-00830,2025-06-29,Work Desk,Furniture,Tables,West,Oregon,Eugene,Consumer,3090.19,10,0,564.5
ORD-00831,2025-12-11,Business Smartphone,Technology,Phones,Central,Illinois,Springfield,Consumer,3019.58,5,0,513.41
ORD-00832,2023-05-20,Desk Organizer,Office Supplies,Art,West,Washington,Seattle,Corporate,217.89,6,0.1,41.59
ORD-00833,2024-12-13,Wireless Mouse,Technology,Accessories,East,Pennsylvania,Philadelphia,Consumer,137.69,3,0.05,33.19
ORD-00834,2024-04-29,Executive Chair,Furniture,Chairs,South,Georgia,Atlanta,Consumer,326.41,1,0,66.69
ORD-00835,2023-03-02,Ring Binder Set,Office Supplies,Binders,Central,Illinois,Chicago,Home Office,59.34,3,0,15.94
ORD-00836,2024-02-17,Archive Box,Office Supplies,Binders,South,Florida,Miami,Corporate,34.07,3,0.1,6.5
ORD-00837,2025-01-06,Whiteboard Kit,Office Supplies,Art,South,Georgia,Atlanta,Corporate,456.86,8,0.1,64.36
ORD-00838,2025-08-28,USB-C Hub,Technology,Accessories,South,Florida,Miami,Consumer,182.88,3,0.15,29.9
ORD-00839,2023-07-26,Ergo Office Chair,Furniture,Chairs,Central,Illinois,Chicago,Consumer,1080.25,8,0.2,52.02
ORD-00840,2023-11-20,Sticky Notes Pack,Office Supplies,Paper,West,Oregon,Eugene,Consumer,9.34,1,0.1,2.85
ORD-00841,2024-06-22,Premium Notebook,Office Supplies,Paper,West,California,San Francisco,Home Office,19.74,1,0,6.5
ORD-00842,2023-05-08,Executive Chair,Furniture,Chairs,South,North Carolina,Charlotte,Consumer,310.01,1,0,73.69
ORD-00843,2025-09-07,Archive Box,Office Supplies,Binders,East,New York,Buffalo,Corporate,45.77,3,0,12.96
ORD-00844,2023-02-13,Copy Paper Box,Office Supplies,Paper,West,Washington,Seattle,Corporate,57.0,1,0.1,8.87
ORD-00845,2023-10-10,Executive Chair,Furniture,Chairs,South,Georgia,Savannah,Consumer,592.91,2,0,115.48
ORD-00846,2023-04-04,Sticky Notes Pack,Office Supplies,Paper,East,New York,New York City,Consumer,19.76,2,0,7.47
ORD-00847,2024-08-21,Conference Table,Furniture,Tables,Central,Colorado,Denver,Consumer,4220.24,6,0,794.87
ORD-00848,2024-03-27,Keyboard Combo,Technology,Accessories,Central,Illinois,Chicago,Corporate,70.06,1,0.1,16.91
ORD-00849,2025-09-22,Ergo Office Chair,Furniture,Chairs,South,North Carolina,Charlotte,Consumer,552.97,3,0,117.41
ORD-00850,2024-04-26,Desk Organizer,Office Supplies,Art,South,Florida,Orlando,Home Office,21.31,1,0.05,3.99
ORD-00851,2025-02-25,Keyboard Combo,Technology,Accessories,West,California,Los Angeles,Consumer,216.4,3,0.05,56.58
ORD-00852,2023-02-23,Presentation Folder,Office Supplies,Binders,South,North Carolina,Charlotte,Corporate,26.75,2,0.15,6.13
ORD-00853,2023-04-27,Desk Organizer,Office Supplies,Art,South,North Carolina,Raleigh,Home Office,137.94,6,0.05,31.02
ORD-00854,2023-11-29,Archive Box,Office Supplies,Binders,South,Florida,Miami,Home Office,17.99,2,0.1,3.15
ORD-00855,2024-08-28,Wireless Mouse,Technology,Accessories,Central,Illinois,Springfield,Corporate,158.92,4,0.15,32.9
ORD-00856,2024-10-19,Premium Notebook,Office Supplies,Paper,West,Washington,Seattle,Consumer,193.2,8,0.05,48.68
ORD-00857,2023-06-12,Storage Rack,Furniture,Storage,West,California,San Francisco,Consumer,620.08,4,0,99.82
ORD-00858,2023-10-28,Marker Set,Office Supplies,Art,East,Pennsylvania,Philadelphia,Consumer,36.83,2,0,10.49
ORD-00859,2024-06-14,Sticky Notes Pack,Office Supplies,Paper,South,Georgia,Atlanta,Corporate,20.29,2,0,6.81
ORD-00860,2024-10-29,Inkjet Printer,Technology,Printers,East,Massachusetts,Cambridge,Consumer,374.83,2,0.1,15.39
ORD-00861,2025-08-21,Archive Box,Office Supplies,Binders,East,Massachusetts,Boston,Consumer,11.2,1,0.05,2.34
ORD-00862,2025-11-06,Desk Organizer,Office Supplies,Art,South,Georgia,Atlanta,Corporate,33.04,1,0.1,6.58
ORD-00863,2024-04-04,Receipt Printer,Technology,Printers,West,Washington,Seattle,Home Office,819.92,3,0,130.09
ORD-00864,2024-07-05,Bookshelf,Furniture,Storage,South,Georgia,Atlanta,Corporate,1825.57,8,0,356.08
ORD-00865,2025-06-30,Presentation Folder,Office Supplies,Binders,East,Pennsylvania,Philadelphia,Home Office,37.27,3,0.05,10.85
ORD-00866,2023-09-14,Premium Notebook,Office Supplies,Paper,Central,Colorado,Denver,Corporate,76.99,4,0,24.09
ORD-00867,2023-10-31,Laser Printer,Technology,Printers,South,Georgia,Atlanta,Consumer,766.68,2,0.1,25.12
ORD-00868,2023-03-11,Sticky Notes Pack,Office Supplies,Paper,East,New York,New York City,Corporate,37.29,3,0,13.62
ORD-00869,2024-05-09,Premium Notebook,Office Supplies,Paper,South,Georgia,Atlanta,Home Office,12.55,1,0.1,2.93
ORD-00870,2025-07-10,Presentation Folder,Office Supplies,Binders,Central,Colorado,Denver,Corporate,69.14,4,0.05,18.13
ORD-00871,2023-01-16,USB-C Hub,Technology,Accessories,Central,Illinois,Springfield,Consumer,156.57,2,0.05,32.86
ORD-00872,2024-11-29,Storage Rack,Furniture,Storage,West,Washington,Spokane,Consumer,279.34,2,0,46.86
ORD-00873,2024-03-07,USB-C Hub,Technology,Accessories,South,Georgia,Atlanta,Consumer,73.63,1,0,17.01
ORD-00874,2024-06-15,Copy Paper Box,Office Supplies,Paper,Central,Texas,Houston,Consumer,161.06,5,0.1,27.59
ORD-00875,2024-02-04,Visitor Chair,Furniture,Chairs,East,Pennsylvania,Pittsburgh,Corporate,307.25,3,0.15,32.82
ORD-00876,2023-09-03,Keyboard Combo,Technology,Accessories,East,New York,Buffalo,Corporate,73.7,1,0,21.17
ORD-00877,2024-10-31,Conference Table,Furniture,Tables,West,Oregon,Portland,Corporate,1681.37,2,0.2,-4.99
ORD-00878,2024-10-12,Storage Rack,Furniture,Storage,South,North Carolina,Charlotte,Home Office,327.16,3,0,43.94
ORD-00879,2024-02-05,Visitor Chair,Furniture,Chairs,South,North Carolina,Raleigh,Consumer,85.15,1,0.15,5.52
ORD-00880,2023-01-07,USB-C Hub,Technology,Accessories,Central,Colorado,Denver,Consumer,216.83,3,0.05,45.64
ORD-00881,2025-12-22,Premium Notebook,Office Supplies,Paper,South,Georgia,Savannah,Corporate,65.37,3,0.05,17.05
ORD-00882,2024-08-11,Keyboard Combo,Technology,Accessories,East,Massachusetts,Boston,Consumer,471.18,8,0.1,83.59
ORD-00883,2025-09-17,Archive Box,Office Supplies,Binders,West,California,Los Angeles,Consumer,25.79,2,0.15,4.75
ORD-00884,2024-06-19,Presentation Folder,Office Supplies,Binders,South,Georgia,Savannah,Consumer,11.52,1,0.05,2.91
ORD-00885,2025-07-05,Laser Printer,Technology,Printers,West,Oregon,Portland,Home Office,1214.28,3,0,178.43
ORD-00886,2025-02-15,Bookshelf,Furniture,Storage,South,North Carolina,Charlotte,Corporate,441.03,2,0,81.51
ORD-00887,2024-04-14,Wireless Desk Phone,Technology,Phones,West,California,San Diego,Corporate,1513.37,8,0,267.36
ORD-00888,2025-03-25,Copy Paper Box,Office Supplies,Paper,West,California,Los Angeles,Corporate,202.32,3,0,45.43
ORD-00889,2025-03-31,Bookshelf,Furniture,Storage,South,Florida,Miami,Corporate,789.07,4,0.1,79.31
ORD-00890,2023-11-07,Bookshelf,Furniture,Storage,East,Pennsylvania,Pittsburgh,Corporate,528.47,2,0.1,43.93
ORD-00891,2025-08-23,Wireless Mouse,Technology,Accessories,East,Massachusetts,Cambridge,Corporate,270.69,6,0.05,71.59
ORD-00892,2025-03-17,Whiteboard Kit,Office Supplies,Art,East,New York,New York City,Consumer,64.72,1,0,13.7
ORD-00893,2023-06-21,Ergo Office Chair,Furniture,Chairs,South,Georgia,Atlanta,Consumer,297.02,2,0.15,37.59
ORD-00894,2023-05-01,Presentation Folder,Office Supplies,Binders,West,Washington,Seattle,Consumer,51.57,3,0.05,13.96
ORD-00895,2025-09-27,USB-C Hub,Technology,Accessories,East,Massachusetts,Cambridge,Corporate,334.56,5,0.25,39.29
ORD-00896,2025-02-08,Ergo Office Chair,Furniture,Chairs,West,California,Los Angeles,Consumer,1199.85,5,0,300.8
ORD-00897,2025-12-10,Receipt Printer,Technology,Printers,West,California,San Francisco,Consumer,3334.44,10,0.1,283.8
ORD-00898,2025-01-31,Business Smartphone,Technology,Phones,West,Oregon,Portland,Corporate,6124.01,8,0,757.48
ORD-00899,2024-11-07,Marker Set,Office Supplies,Art,East,Pennsylvania,Pittsburgh,Consumer,34.17,2,0,9.92
